file,artist,genre,style,cluster_200
Realism/isaac-levitan_oak-trunk-in-early-summer.jpg,48,133,161,9
Realism/grigoriy-myasoyedov_time-of-harvesting-mowers-1887.jpg,0,131,161,9
Realism/theodore-rousseau_not_detected_198926.jpg,0,133,161,9
Realism/aleksey-savrasov_a-spring-day-1873.jpg,102,133,161,9
Realism/giovanni-boldini_wall-paintings-of-falconiera-1.jpg,62,133,161,9
Realism/aleksey-savrasov_sunset.jpg,0,139,161,9
Realism/aleksey-savrasov_trees-by-the-river-1861.jpg,102,133,161,9
Post_Impressionism/pierre-bonnard_tree-by-the-river-1909.jpg,59,133,160,9
Impressionism/nicolae-tonitza_the-field.jpg,0,133,152,9
Post_Impressionism/samuel-mutzner_efect-de-nserare-pe-lac.jpg,0,133,160,9
Impressionism/robert-julian-onderdonk_peach-orchard-on-mavericks-farm-1915.jpg,0,133,152,9
Realism/ivan-shishkin_noon-suburbs-of-moscow-bratsevo-1866.jpg,10,133,161,9
Realism/isaac-levitan_trees-and-bushes.jpg,48,133,161,9
Impressionism/alfred-sisley_near-louveciennes-1876.jpg,42,133,152,9
Realism/fyodor-vasilyev_pond-at-the-sunset.jpg,0,133,161,9
Impressionism/claude-monet_poplars-four-trees.jpg,4,133,152,9
Impressionism/john-henry-twachtman_tree-by-a-road.jpg,70,133,152,9
Impressionism/john-henry-twachtman_flower-garden.jpg,70,133,152,9
Impressionism/t.-c.-steele_the-grist-mill-1901.jpg,0,133,152,9
Impressionism/camille-pissarro_the-red-house-1873.jpg,2,130,152,9
Realism/ion-andreescu_the-winter.jpg,0,133,161,9
Impressionism/hoca-ali-riza_unknown-title(7).jpg,0,133,152,9
Abstract_Expressionism/gerhard-richter_abstract-painting-780-1-1.jpg,0,129,140,9
Impressionism/francis-picabia_landscape-paysage.jpg,0,133,152,9
Impressionism/georges-seurat_a-canoes-1885.jpg,47,133,152,9
Impressionism/camille-pissarro_workers-in-the-fields-1.jpg,2,131,152,9
Impressionism/pierre-auguste-renoir_noirmoutiers-1892.jpg,17,133,152,9
Art_Nouveau_Modern/nicholas-roerich_mist-in-the-forest-1907.jpg,14,133,143,9
Impressionism/philip-wilson-steer_the-oak-grove-bridgnorth-shropshire.jpg,0,133,152,9
Impressionism/camille-pissarro_the-cabbage-of-pontoise-1882.jpg,2,131,152,9
Impressionism/claude-monet_weeping-willow-1.jpg,4,133,152,9
Romanticism/pavel-svinyin_new-york-city-and-harbor-from-weehawken.jpg,0,133,163,9
Impressionism/claude-monet_rose-arches-at-giverny.jpg,4,133,152,9
Realism/theodore-rousseau_the-collier-s-hut.jpg,0,133,161,9
Expressionism/balthus_gotteron-1943.jpg,0,133,149,9
Romanticism/karl-bodmer_the-enemy-brothers-in-bornhofen-on-the-rhine-with-a-convent-and-village-view.jpg,0,133,163,9
Realism/gustave-courbet_the-garden-of-the-loos-les-lille-abbacy-1851.jpg,107,133,161,9
Realism/charles-francois-daubigny_the-banks-of-seine-1851.jpg,0,133,161,9
Post_Impressionism/david-burliuk_summer-forest-1906.jpg,73,133,160,9
Post_Impressionism/pyotr-konchalovsky_fruit-trees-1922.jpg,18,133,160,9
Post_Impressionism/maxime-maufra_view-of-the-port-of-auray-1909.jpg,39,133,160,9
Impressionism/willard-metcalf_hush-of-winter.jpg,0,133,152,9
Impressionism/kimon-loghi_biarritz-promenade.jpg,0,139,152,9
Romanticism/ivan-aivazovsky_thunderstorm-1892.jpg,9,139,163,9
Romanticism/alfred-stevens_quai-aux-fleurs.jpg,0,131,163,9
Impressionism/paul-gauguin_by-the-stream-autumn-1885.jpg,30,133,152,9
Realism/ivan-shishkin_in-the-grove-1869.jpg,10,133,161,9
Impressionism/zinaida-serebriakova_before-the-storm-village-neskuchnoye-1911.jpg,46,133,152,9
Impressionism/pierre-auguste-renoir_lane-in-the-woods-1900.jpg,17,133,152,9
Realism/ivan-shishkin_grass-1892.jpg,10,133,161,9
Realism/eugene-boudin_fine-weather-on-the-estuary.jpg,6,139,161,9
Romanticism/george-stubbs_hay-makers.jpg,0,131,163,9
Impressionism/claude-monet_the-church-at-vetheuil.jpg,4,130,152,9
Impressionism/claude-monet_park-monceau-1.jpg,4,131,152,9
Impressionism/camille-pissarro_setting-sun-autumn-in-eragny-1900.jpg,2,133,152,9
Impressionism/stefan-popescu_houses-on-the-hill.jpg,0,133,152,9
Romanticism/ivan-aivazovsky_meeting-of-the-brig-mercury-with-the-russian-squadron-after-the-defeat-of-two-turkish-1848.jpg,9,139,163,9
Impressionism/childe-hassam_mrs-hassam-at-villiers-le-bel.jpg,3,131,152,9
Impressionism/guy-rose_point-lobos-oak-tree-1918.jpg,0,133,152,9
Impressionism/camille-pissarro_the-saint-antoine-road-at-l-hermitage-pontoise-1875.jpg,2,133,152,9
Post_Impressionism/vincent-van-gogh_wheat-field-at-auvers-with-white-house-1890.jpg,22,133,160,9
Impressionism/claude-monet_ice-floes-on-siene.jpg,4,133,152,9
Impressionism/mikhail-nesterov_autumn-1906.jpg,0,133,152,9
Impressionism/camille-pissarro_mirbeau-s-garden-the-terrace.jpg,2,133,152,9
Impressionism/camille-pissarro_landscape-with-rocks-montfoucault-1874.jpg,2,133,152,9
Realism/ivan-shishkin_fields-and-groves.jpg,10,137,161,9
Abstract_Expressionism/jackson-pollock_number-8-1949.jpg,0,139,140,9
Impressionism/claude-monet_bennecourt-1.jpg,4,133,152,9
Post_Impressionism/gustave-loiseau_a-bend-in-the-eure-1919.jpg,44,133,160,9
Impressionism/claude-monet_tulip-fields-at-sassenheim-near-leiden-1886.jpg,4,133,152,9
Impressionism/claude-monet_springtime-landscape-at-giverny.jpg,4,133,152,9
Pointillism/henri-edmond-cross_a-pine-wood-provence.jpg,0,133,158,9
Symbolism/kimon-loghi_the-night.jpg,0,133,164,9
Impressionism/claude-monet_sea-study.jpg,4,139,152,9
Impressionism/konstantin-korovin_winter-night-1910.jpg,75,133,152,9
Abstract_Expressionism/arthur-pinajian_untitled-landscape-bellport-no-1137-1984.jpg,0,129,140,9
Fauvism/viorel-marginean_spring-1986.jpg,0,139,150,9
Realism/gustave-courbet_calm-seas-1873.jpg,107,133,161,9
Romanticism/caspar-david-friedrich_winter-landscape.jpg,0,133,163,9
Post_Impressionism/gustave-loiseau_poplars-in-spring.jpg,44,133,160,9
Symbolism/konstantin-somov_in-the-forrest-1.jpg,94,133,164,9
Post_Impressionism/vincent-van-gogh_avenue-of-plane-trees-near-arles-station-1888(1).jpg,22,133,160,9
Realism/martiros-saryan_lake-in-the-mountains-1962.jpg,13,133,161,9
Impressionism/pierre-auguste-renoir_strong-wind-gust-of-wind.jpg,17,133,152,9
Impressionism/pierre-auguste-renoir_conversation-in-a-rose-garden-1876.jpg,17,133,152,9
Post_Impressionism/albert-marquet_river-scene.jpg,0,133,160,9
Post_Impressionism/albert-marquet_view-of-agay-1905.jpg,0,133,160,9
Realism/mikhail-lebedev_in-a-park.jpg,0,133,161,9
Impressionism/robert-julian-onderdonk_a-june-morning-1909.jpg,0,133,152,9
Impressionism/john-henry-twachtman_winter-harmony.jpg,70,133,152,9
Post_Impressionism/gustave-loiseau_spring-1906.jpg,44,133,160,9
Realism/aleksey-savrasov_autumn-1871.jpg,102,133,161,9
Pointillism/georges-seurat_white-houses-ville-d-avray-1882.jpg,47,133,158,9
Realism/nicholas-roerich_view-of-izvara-estate-1893.jpg,14,133,161,9
Art_Nouveau_Modern/boris-kustodiev_holiday-in-the-countryside-1917.jpg,1,131,143,9
Abstract_Expressionism/edward-corbett_untitled-black-painting-1950.jpg,0,129,140,9
Impressionism/henri-martin_concorde-square.jpg,63,130,152,9
Realism/vasily-polenov_jerusalem-ladder-to-the-east-side-of-the-track.jpg,56,130,161,9
