file,artist,genre,style,cluster_200
Abstract_Expressionism/willem-de-kooning_study-for-backdrop.jpg,0,129,140,4
Symbolism/koloman-moser_three-women-squatting.jpg,112,134,164,4
Expressionism/saul-steinberg_paris-1984.jpg,0,130,149,4
Naive_Art_Primitivism/marc-chagall_sarah-and-angels-1960.jpg,12,136,155,4
Action_painting/hans-hofmann_the-wind-1942.jpg,0,129,141,4
Abstract_Expressionism/helen-frankenthaler_april-iv-1960.jpg,0,129,140,4
Ukiyo_e/keisai-eisen_an-allegory-of-komachi-visiting.jpg,0,139,166,4
Symbolism/koloman-moser_reclining-female-nude-mileva-roller-1912.jpg,112,137,164,4
Art_Nouveau_Modern/koloman-moser_study-for-the-wanderer.jpg,112,137,143,4
Expressionism/vasile-kazar_unknown-title(102).jpg,0,139,149,4
Naive_Art_Primitivism/marc-chagall_david-on-his-throne-hosts-his-rebellious-son-absalom-forgives-him-and-kisses-him-ii-samuel-xiv.jpg,12,136,155,4
Impressionism/medi-wechsler-dinu_balchik-caf.jpg,0,131,152,4
Northern_Renaissance/hans-holbein-the-younger_portrait-of-jakob-meyer-zum-hasen-1516.jpg,117,137,157,4
Post_Impressionism/raoul-dufy_female-nude-bust.jpg,115,134,160,4
Realism/theodore-rousseau_sunset-on-a-plain.jpg,0,137,161,4
Expressionism/pablo-picasso_portrait-of-la-scala-master-of-ballet-1925.jpg,15,135,149,4
Northern_Renaissance/albrecht-durer_paumgartner-altar.jpg,25,136,157,4
Post_Impressionism/vincent-van-gogh_people-walking-in-front-of-snow-covered-cottage-2-1890.jpg,22,137,160,4
Post_Impressionism/vincent-van-gogh_head-of-an-old-man.jpg,22,137,160,4
Expressionism/pierre-alechinsky_head-t-te-1951.jpg,0,139,149,4
Romanticism/francisco-goya_the-old-woman-with-a-mirror.jpg,35,131,163,4
Abstract_Expressionism/henri-matisse_blue-nude.jpg,37,134,140,4
Romanticism/francisco-goya_consequences-of-war.jpg,0,139,163,4
Northern_Renaissance/albrecht-durer_cervus-lucanus.jpg,0,139,157,4
Naive_Art_Primitivism/marc-chagall_vitrage-at-art-institute-of-chicago-1976-1.jpg,12,139,155,4
Pop_Art/keith-haring_untitled-1982.jpg,0,139,159,4
Naive_Art_Primitivism/marc-chagall_the-creation-of-man-1.jpg,12,137,155,4
Post_Impressionism/mily-possoz_untitled.jpg,0,131,160,4
Naive_Art_Primitivism/marc-chagall_illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-7.jpg,12,132,155,4
Post_Impressionism/vincent-van-gogh_sower-with-setting-sun-1888.jpg,22,137,160,4
Northern_Renaissance/hans-holbein-the-younger_portrait-of-an-englishwoman-1532.jpg,117,135,157,4
Post_Impressionism/vincent-van-gogh_quay-with-men-unloading-sand-barges-1888.jpg,22,137,160,4
Abstract_Expressionism/henri-matisse_vegetables-1952.jpg,0,139,140,4
Art_Nouveau_Modern/ferdinand-hodler_character-study-1906.jpg,60,137,143,4
Expressionism/otto-dix_apotheosis.jpg,0,139,149,4
Expressionism/m.c.-escher_emblemata-signpost.jpg,120,132,149,4
Post_Impressionism/vincent-van-gogh_a-weather-beaten-pine-tree-1889(1).jpg,22,133,160,4
Realism/boris-kustodiev_hang-the-signboard-1922.jpg,1,130,161,4
Expressionism/pablo-picasso_lovers-1904.jpg,15,131,149,4
Ukiyo_e/keisai-eisen_no-13-8-13-from-an-untitled-series-of-beauties(1).jpg,0,135,166,4
Expressionism/wassily-kandinsky_the-singer-1903.jpg,0,131,149,4
Post_Impressionism/raoul-dufy_pink-bunch-1940.jpg,115,138,160,4
Cubism/albert-gleizes_mati-re-et-lumi-re-ou-le-christ-au-t-tramorphe-1934.jpg,0,136,147,4
Art_Nouveau_Modern/ivan-bilibin_complimentary-ticket-to-a-solo-exhibition-by-ivan-bilibin-at-alexandria-1924(1).jpg,0,139,143,4
Expressionism/yiannis-moralis_10-colored-drawings-for-the-poems-of-george-seferis-1965-4.jpg,0,132,149,4
Expressionism/pablo-picasso_minotaur-is-dying-1933.jpg,15,139,149,4
Symbolism/felicien-rops_st-therese-as-a-philosopher.jpg,0,139,164,4
Art_Nouveau_Modern/raphael-kirchner_leda-and-the-swan.jpg,19,139,143,4
Art_Nouveau_Modern/henri-de-toulouse-lautrec_the-terror-of-the-grenelle-grenelle.jpg,0,139,143,4
Realism/vincent-van-gogh_field-in-a-thunderstorm-1881(1).jpg,22,137,161,4
Expressionism/ernst-ludwig-kirchner_dance-group-of-the-mary-wigman-school-in-dresden.jpg,98,137,149,4
Expressionism/franz-marc_resting-horses-1912.jpg,0,139,149,4
Realism/vasily-surikov_under-the-rain-by-the-coach-to-black-river-1871.jpg,92,131,161,4
Cubism/pyotr-konchalovsky_portrait-the-sketch-1913.jpg,18,137,147,4
Abstract_Expressionism/frank-stella_shards-iii.jpg,0,129,140,4
Naive_Art_Primitivism/marc-chagall_moses-called-the-elders-and-presents-tablets-of-law-1966.jpg,12,136,155,4
Cubism/louis-schanker_football.jpg,0,129,147,4
Naive_Art_Primitivism/fernand-leger_the-two-sailors-1951.jpg,93,131,155,4
Rococo/giovanni-battista-tiepolo_worshippers-1745.jpg,0,131,162,4
Art_Nouveau_Modern/ivan-bilibin_underwater-illustration-for-the-epic-volga-1928.jpg,76,132,143,4
Art_Nouveau_Modern/aubrey-beardsley_the-cover-of-the-yellow-book-1894.jpg,0,139,143,4
Realism/isaac-levitan_village-by-the-ravine.jpg,48,137,161,4
Art_Nouveau_Modern/raphael-kirchner_greek-girls-4.jpg,19,135,143,4
Post_Impressionism/nikola-tanev_center-1948.jpg,0,137,160,4
Expressionism/pierre-alechinsky_untitled-from-the-portfolio-with-the-grain-of-the-wood-au-fil-du-bois-4-1973.jpg,0,139,149,4
Post_Impressionism/moise-kisling_bouquet-of-various-flowers.jpg,0,139,160,4
Expressionism/pablo-picasso_untitled-1970-1.jpg,15,131,149,4
Pop_Art/jean-david_viva-poster.jpg,0,139,159,4
Northern_Renaissance/rogier-van-der-weyden_the-last-judgement.jpg,0,137,157,4
Pop_Art/keith-haring_crack-down-1986.jpg,0,139,159,4
Ukiyo_e/tsukioka-yoshitoshi_oya-taro-mitsukuni.jpg,0,139,166,4
Cubism/fernand-leger_face-with-both-hands-1954.jpg,93,135,147,4
Post_Impressionism/vincent-van-gogh_wheat-field-with-sheaves-1888-1.jpg,22,137,160,4
Baroque/rembrandt_the-entombment-1654.jpg,20,136,144,4
Minimalism/robert-mangold_column-painting-9-2003.jpg,0,129,154,4
Realism/theodor-severin-kittelsen_bjoernen-og-reven(2).jpg,0,139,161,4
Pop_Art/roy-lichtenstein_in-the-car-1963(1).jpg,0,131,159,4
Abstract_Expressionism/helen-frankenthaler_guadalupe-1989.jpg,0,129,140,4
Ukiyo_e/katsushika-hokusai_teahouse-umeyashiki.jpg,95,131,166,4
Expressionism/george-bouzianis_ksaplwth-gunaika-1930.jpg,0,137,149,4
Expressionism/martiros-saryan_sketch-of-book-cover-martiros-saryan-1935-1.jpg,13,139,149,4
Ukiyo_e/utagawa-kuniyoshi_paragons-of-filial-piety.jpg,106,131,166,4
Expressionism/ernst-ludwig-kirchner_nudes-in-atelier.jpg,98,134,149,4
Romanticism/jan-matejko_angel-iii.jpg,40,136,163,4
Rococo/francois-boucher_venus-and-cupid-1752.jpg,0,139,162,4
Art_Nouveau_Modern/raphael-kirchner_parfums-1900-4.jpg,19,139,143,4
Ukiyo_e/utagawa-sadatora_chinzei-hachiro-tametomo-firing-an-arrow.jpg,0,139,166,4
Art_Nouveau_Modern/heorhiy-narbut_cover-of-magazine-art-1919.jpg,0,139,143,4
Post_Impressionism/vincent-van-gogh_drawbridge-with-walking-couple-1888(1).jpg,22,137,160,4
High_Renaissance/leonardo-da-vinci_anatomical-studies-of-the-shoulder.jpg,24,137,151,4
Pop_Art/andy-warhol_fairy-and-christmas-ornaments-1955.jpg,0,139,159,4
Naive_Art_Primitivism/marc-chagall_moses-receiving-the-tablets-of-law-6.jpg,12,136,155,4
Impressionism/konstantin-korovin_donate-to-victims-of-war-dmitry-donskoy-1914.jpg,0,139,152,4
Naive_Art_Primitivism/marc-chagall_moses-receiving-the-tablets-of-law-4.jpg,12,137,155,4
Art_Nouveau_Modern/theo-van-doesburg_cover-of-three-lectures-about-the-new-art-1919.jpg,0,139,143,4
Baroque/rembrandt_a-man-with-a-large-beard-and-a-low-fur-cap-1631.jpg,20,137,144,4
Baroque/esaias-van-de-velde_landscape-with-ruins.jpg,0,133,144,4
Baroque/rembrandt_hansken-1637.jpg,20,139,144,4
Art_Nouveau_Modern/raphael-kirchner_akropolis-4.jpg,19,139,143,4
Art_Nouveau_Modern/nicholas-roerich_ledenets-1919.jpg,14,137,143,4
Expressionism/toyen_the-night.jpg,0,139,149,4
Early_Renaissance/paolo-uccello_the-battle-of-san-romano.jpg,0,137,148,4
Ukiyo_e/keisai-eisen_katsuyama-of-the-matsubaya.jpg,0,135,166,4
Post_Impressionism/georges-seurat_on-the-balcony.jpg,47,131,160,4
Expressionism/ernst-ludwig-kirchner_the-railway.jpg,98,137,149,4
Ukiyo_e/ogata-gekko_dragon-rising-to-the-heavens-1897.jpg,0,139,166,4
Symbolism/konstantin-somov_models-2.jpg,94,137,164,4
