file,artist,genre,style,cluster_200
Symbolism/nicholas-roerich_monhigan-fairytale-1922.jpg,14,133,164,7
Impressionism/claude-monet_frost-near-vetheuil-1880.jpg,4,133,152,7
Symbolism/nicholas-roerich_himalayas-1947-4.jpg,14,133,164,7
Romanticism/john-crome_a-windmill-near-norwich-1816.jpg,0,133,163,7
Realism/arkhip-kuindzhi_elbrus-in-the-evening.jpg,53,133,161,7
Expressionism/horia-bernea_hills-1965.jpg,0,133,149,7
Symbolism/zinaida-serebriakova_landscape-1913.jpg,46,133,164,7
Impressionism/pierre-auguste-renoir_the-clearing-1895.jpg,17,133,152,7
Impressionism/homer-watson_the-cliff-light-cape-breton.jpg,0,133,152,7
Impressionism/guy-rose_the-large-rock-1910.jpg,0,133,152,7
Symbolism/nicholas-roerich_the-holiest-thang-la-1939.jpg,14,133,164,7
Expressionism/jean-paul-lemieux_le-cheval-blanc-1984.jpg,0,131,149,7
Fauvism/john-duncan-fergusson_the-red-sail.jpg,0,139,150,7
Impressionism/rudolf-schweitzer-cumpana_drum-de-iarn-prin-p-dure-1960.jpg,0,133,152,7
Baroque/joseph-wright_ullswater.jpg,110,133,144,7
Symbolism/nicholas-roerich_pir-panjal-1925.jpg,14,133,164,7
Impressionism/constantin-artachino_cliffs.jpg,0,139,152,7
Pointillism/theo-van-rysselberghe_lavandou.jpg,109,133,158,7
Expressionism/jack-bush_a-barn-1944.jpg,0,133,149,7
Realism/vasily-vereshchagin_the-northern-dvina-1894.jpg,97,133,161,7
Symbolism/nicholas-roerich_rocky-seashore-1916.jpg,14,133,164,7
Symbolism/nicholas-roerich_himalayas-morning-1941.jpg,14,133,164,7
Romanticism/albert-bierstadt_grizzly-bears.jpg,0,139,163,7
Cubism/man-ray_hills.jpg,0,133,147,7
Post_Impressionism/albert-huie_houses-on-stilts-with-fishermen.jpg,0,133,160,7
Fauvism/louis-valtat_violet-cliffs-1900.jpg,0,139,150,7
Impressionism/edgar-degas_beach-at-ebbe-1870.jpg,5,133,152,7
Realism/john-singer-sargent_a-mountain-stream-tyrol-1914.jpg,11,133,161,7
Symbolism/nicholas-roerich_himalayas-study-1934-1.jpg,14,137,164,7
Contemporary_Realism/jamie-wyeth_comet-1997.jpg,0,133,146,7
New_Realism/edward-hopper_the-camel-s-hump.jpg,0,133,156,7
Romanticism/william-turner_the-passage-of-the-st-gothard.jpg,108,133,163,7
Romanticism/frederic-edwin-church_niagara-falls-from-the-american-side-1867.jpg,0,133,163,7
Realism/vasily-polenov_oka-near-tarusa.jpg,56,133,161,7
Impressionism/max-liebermann_rider-on-the-beach-1904.jpg,0,131,152,7
Romanticism/karl-bodmer_the-delaware-water-gap.jpg,0,133,163,7
Realism/ioannis-altamouras_sailboats.jpg,0,139,161,7
Impressionism/henri-martin_the-old-bridge.jpg,63,130,152,7
Abstract_Expressionism/perle-fine_charcoal-red-winter-1960.jpg,0,129,140,7
Romanticism/william-turner_petworth-park-tillington-church-in-the-distance.jpg,108,133,163,7
Realism/johan-hendrik-weissenbruch_horseman-on-path-near-noorden.jpg,0,133,161,7
Symbolism/victor-hugo_the-wave-or-my-destiny-1857.jpg,0,139,164,7
Impressionism/kazimir-malevich_river-in-forest-1908.jpg,0,133,152,7
Romanticism/albert-bierstadt_sunrise-over-forest-and-grove.jpg,0,133,163,7
Ukiyo_e/katsushika-hokusai_the-dragon-of-smoke-escaping-from-mount-fuji.jpg,95,133,166,7
Post_Impressionism/pierre-bonnard_landscape-of-cote-d-azur-1943.jpg,59,133,160,7
Romanticism/william-turner_the-vale-of-ashburnham.jpg,108,133,163,7
Impressionism/claude-monet_at-cap-d-antibes-mistral-wind.jpg,4,133,152,7
Impressionism/arkhip-kuindzhi_the-limpid-water-gloomy-day-crimea.jpg,0,139,152,7
Contemporary_Realism/jamie-wyeth_angus-1974.jpg,0,139,146,7
New_Realism/edward-hopper_rocks-at-the-fort-gloucester.jpg,0,133,156,7
Romanticism/thomas-cole_expulsion-moon-and-firelight.jpg,0,133,163,7
Impressionism/claude-monet_the-manneport-seen-from-below.jpg,4,133,152,7
Impressionism/john-singer-sargent_villa-di-marlia-lucca-1910.jpg,11,133,152,7
Romanticism/thomas-cole_angels-ministering-to-christ-in-the-wilderness-1843.jpg,0,136,163,7
Symbolism/nicholas-roerich_book-of-wisdom-1924.jpg,14,133,164,7
Pointillism/paul-signac_the-jetty-at-cassis-opus-198-1889.jpg,0,133,158,7
Romanticism/thomas-cole_view-across-frenchman-s-bay-from-mount-desert-island-after-a-squall-1845.jpg,0,139,163,7
Contemporary_Realism/neil-welliver_big-flowage.jpg,0,133,146,7
Post_Impressionism/pablo-picasso_the-death-of-casagemas-1901-1.jpg,15,131,160,7
Impressionism/abdullah-suriosubroto_indonesian-landscape-2.jpg,0,133,152,7
Impressionism/paul-signac_saint-tropez-gale-from-east-1895.jpg,0,133,152,7
Romanticism/joseph-wright_landscape-with-figures-and-a-tilted-cart-matlock-hogh-tor-in-the-distance.jpg,110,133,163,7
Symbolism/konstantin-somov_landscape-in-the-evening-martyshkino.jpg,94,133,164,7
Realism/theodore-rousseau_landscape-in-the-auvergne-1830.jpg,0,133,161,7
Realism/volodymyr-orlovsky_leisure-at-the-steppe-1884.jpg,0,139,161,7
Romanticism/john-atkinson-grimshaw_landscape-in-the-lake-district.jpg,0,133,163,7
Impressionism/nikolay-bogdanov-belsky_swimming.jpg,90,131,152,7
Realism/n.c.-wyeth_painting-of-native-american-1.jpg,0,132,161,7
Symbolism/nicholas-roerich_himalayas-27.jpg,14,133,164,7
Post_Impressionism/nicolae-tonitza_unknown-title-1.jpg,0,139,160,7
Art_Nouveau_Modern/ferdinand-hodler_the-fall-in-silvaplana-1907.jpg,60,133,143,7
Post_Impressionism/paul-cezanne_landscape-in-the-provence.jpg,16,133,160,7
New_Realism/edward-hopper_white-river-at-sharon.jpg,0,133,156,7
Impressionism/odilon-redon_small-village-in-the-medoc.jpg,66,133,152,7
Symbolism/felix-vallotton_cloud-at-romanel-1900.jpg,0,139,164,7
Realism/vladimir-makovsky_from-the-rain-1887.jpg,0,131,161,7
Pointillism/henri-martin_valley-in-labastide-du-vert.jpg,63,133,158,7
