file,artist,genre,style,cluster_200
Impressionism/claude-monet_portrait-of-poly-fisherman-at-kervillaouen.jpg,4,135,152,8
Impressionism/gustave-caillebotte_nasturtiums.jpg,0,139,152,8
Impressionism/pierre-auguste-renoir_the-beach-at-guernsey-1883.jpg,17,131,152,8
Fauvism/charles-lapicque_printemps-en-bretagne-1959.jpg,0,133,150,8
Realism/isaac-levitan_peonies.jpg,0,139,161,8
Expressionism/georges-braque_the-weeding-machine-1961.jpg,91,133,149,8
Art_Nouveau_Modern/nicholas-roerich_conquest-of-kazan-1914.jpg,14,139,143,8
Realism/henri-fantin-latour_roses-1894.jpg,0,139,161,8
Symbolism/nicholas-roerich_himalayas-1947-5.jpg,14,133,164,8
Fauvism/henri-matisse_woman-with-hat-1905.jpg,37,135,150,8
Baroque/mario-nuzzi_fruit-garland-encircling-a-relief.jpg,0,139,144,8
Abstract_Expressionism/al-held_untitled-1955.jpg,0,129,140,8
Abstract_Expressionism/sam-gilliam_pretty-boxes-1993.jpg,0,129,140,8
Post_Impressionism/moise-kisling_large-red-nude-1949.jpg,0,134,160,8
Realism/pyotr-konchalovsky_carcase-of-calf-1946.jpg,18,131,161,8
Color_Field_Painting/morris-louis_untitled-1959.jpg,0,129,145,8
Northern_Renaissance/hieronymus-bosch_the-ship-of-fools-1500(1).jpg,23,136,157,8
Pop_Art/claudio-tozzi_expan-es-organicas-1993.jpg,0,129,159,8
Realism/james-tissot_sunday-morning.jpg,55,135,161,8
Abstract_Expressionism/sam-francis_untitled-composition-lembark-285-1990.jpg,27,129,140,8
Abstract_Expressionism/clyfford-still_untitled-1948.jpg,0,129,140,8
Art_Nouveau_Modern/nicholas-roerich_visitors-from-over-the-sea-1901.jpg,14,139,143,8
Fauvism/louis-valtat_river-banks-in-choisel.jpg,0,133,150,8
Abstract_Expressionism/ronnie-landfield_serpentine-1969.jpg,0,129,140,8
Art_Nouveau_Modern/franklin-carmichael_autumn-in-the-northland.jpg,0,133,143,8
Abstract_Expressionism/arthur-pinajian_untitled-landscape-bellport-no-0001-1985.jpg,0,129,140,8
Abstract_Expressionism/miriam-schapiro_punch-and-judy-our-demons.jpg,0,139,140,8
Post_Impressionism/karl-schrag_the-artist-house-through-the-trees.jpg,0,133,160,8
Fauvism/pyotr-konchalovsky_tea-time-1939.jpg,18,138,150,8
Realism/pyotr-konchalovsky_still-life-lilacs-in-a-basket-1944.jpg,18,139,161,8
Symbolism/salvador-dali_cadaver-in-seoulchro-elisei-2-kings-13-21-1967.jpg,21,136,164,8
Naive_Art_Primitivism/pablo-picasso_nude-with-drapery-study-for-the-great-dancer-1907.jpg,0,139,155,8
Pop_Art/andy-warhol_flowers-2.jpg,0,139,159,8
Naive_Art_Primitivism/ivan-generalic_-1.jpg,0,131,155,8
Abstract_Expressionism/ralph-rosenborg_american-landscape-garden-of-flowers-1979.jpg,0,129,140,8
Impressionism/pierre-auguste-renoir_young-girls-by-the-water.jpg,17,131,152,8
Impressionism/pierre-auguste-renoir_vase-of-anemones.jpg,17,139,152,8
Post_Impressionism/pablo-picasso_woman-on-a-donkey-1906.jpg,15,131,160,8
Color_Field_Painting/morris-louis_beth-chaf-1959.jpg,0,129,145,8
Contemporary_Realism/chuck-close_leslie-1986.jpg,0,135,146,8
Post_Impressionism/paul-cezanne_still-life-with-apples-a-bottle-and-a-milk-pot.jpg,16,138,160,8
Art_Nouveau_Modern/boris-kustodiev_palace-a-sketch-for-e-zamyatin-s-play-the-flea-1925.jpg,1,139,143,8
Post_Impressionism/panayiotis-tetsis_still-life-1.jpg,0,138,160,8
Expressionism/george-mavroides_ydra-1.jpg,0,133,149,8
Art_Nouveau_Modern/filipp-malyavin_nude-1.jpg,0,134,143,8
Ukiyo_e/utagawa-kuniyoshi_tengu.jpg,0,139,166,8
Symbolism/felix-vallotton_the-lake-leman-effect-of-the-evening-1900.jpg,89,133,164,8
Art_Nouveau_Modern/gustav-klimt_death-and-life-1916.jpg,0,139,143,8
Color_Field_Painting/mario-schifano_untitled-1979.jpg,0,139,145,8
Abstract_Expressionism/mark-rothko_not_detected_242116.jpg,0,129,140,8
Expressionism/charles-demuth_coastal-scene-1915.jpg,0,133,149,8
Realism/boris-kustodiev_flowers-on-the-balcony-1912.jpg,1,139,161,8
Naive_Art_Primitivism/arman-manookian_hawaiians.jpg,0,131,155,8
Expressionism/martiros-saryan_oasis-in-the-desert-1911.jpg,13,133,149,8
Post_Impressionism/raoul-dufy_pink-bunch-1940.jpg,115,138,160,8
Ukiyo_e/ito-jakuchu_roses-bara-shou-kin-zu.jpg,0,139,166,8
Post_Impressionism/asgrimur-jonsson_from-h-safell-west-iceland-1950.jpg,0,133,160,8
Post_Impressionism/pyotr-konchalovsky_flowers-in-a-high-vase-1908.jpg,18,139,160,8
Expressionism/pablo-picasso_the-absinthe-drinker-1901-1.jpg,15,131,149,8
Naive_Art_Primitivism/kateryna-bilokur_still-life-flowers-and-vegetables-1959.jpg,0,138,155,8
Realism/pyotr-konchalovsky_at-the-window-1939.jpg,18,133,161,8
Symbolism/odilon-redon_portrait-of-yseult-fayet-1908.jpg,66,135,164,8
Color_Field_Painting/morris-louis_nun-1959.jpg,0,129,145,8
Abstract_Expressionism/henri-matisse_icarus-1944.jpg,37,132,140,8
Impressionism/pierre-auguste-renoir_still-life-with-strawberries-1.jpg,17,138,152,8
Impressionism/edgar-degas_dancer-with-bouquet.jpg,5,131,152,8
Symbolism/maurice-denis_bretons.jpg,0,139,164,8
Minimalism/eva-hesse_contingent-1968.jpg,0,139,154,8
Abstract_Expressionism/joan-snyder_first-anniversary-1970.jpg,0,129,140,8
Pointillism/henri-edmond-cross_untitled.jpg,0,133,158,8
Post_Impressionism/viorel-marginean_pas-rea-phoenix-1990.jpg,0,139,160,8
Fauvism/louis-valtat_flowers-still-life.jpg,0,139,150,8
Naive_Art_Primitivism/arman-manookian_greeting-by-chiefs-1928.jpg,0,131,155,8
Fauvism/walasse-ting_three-ladies-and-parrots.jpg,0,139,150,8
Art_Nouveau_Modern/anders-zorn_portrait-of-elizabeth-sherman-cameron-1900.jpg,0,135,143,8
Expressionism/frank-auerbach_david-landau-2.jpg,0,135,149,8
Expressionism/edvard-munch_cupid-and-psyche-1907.jpg,0,139,149,8
Expressionism/margareta-sterian_landscape-with-water.jpg,0,133,149,8
Art_Nouveau_Modern/nicholas-roerich_sketches-of-costumes-for-prince-igor.jpg,14,139,143,8
Expressionism/salvador-dali_nude-in-a-landscape.jpg,0,139,149,8
Impressionism/claude-monet_flowers-and-fruit.jpg,4,138,152,8
Symbolism/salvador-dali_omnes-gentes-in-valle-iosaphat-joel-3-2-1967.jpg,21,136,164,8
Naive_Art_Primitivism/marcel-janco_untitled-1.jpg,0,139,155,8
Naive_Art_Primitivism/marc-chagall_window-in-artist-s-studio-1976.jpg,12,138,155,8
Post_Impressionism/moise-kisling_bouquet-of-various-flowers.jpg,0,139,160,8
Art_Nouveau_Modern/nicholas-roerich_sage-1916.jpg,0,139,143,8
Abstract_Expressionism/salvador-dali_gloria-vultus-moysi-exodus-34-29-1964.jpg,0,139,140,8
Cubism/pyotr-konchalovsky_port-of-siena-1912.jpg,18,133,147,8
Expressionism/paula-modersohn-becker_miguel-de-cervantes-1900.jpg,0,139,149,8
Abstract_Expressionism/paul-jenkins_phenomena-franklin-s-kite-1973.jpg,0,129,140,8
Post_Impressionism/vincent-van-gogh_the-garden-of-doctor-gachet-at-auvers-sur-oise-1890(1).jpg,22,133,160,8
Realism/vasily-surikov_blackbearded-old-man-1879.jpg,92,135,161,8
Abstract_Expressionism/wu-guanzhong_fragrant-red-leaves-2001.jpg,0,133,140,8
Post_Impressionism/pierre-bonnard_autumn-the-fruit-pickers-1912.jpg,59,133,160,8
Expressionism/egon-schiele_field-of-flowers-1910.jpg,0,139,149,8
Impressionism/edgar-degas_dancers-in-pink-1885.jpg,5,131,152,8
Abstract_Expressionism/mostafa-dashti_untitled-2011(3).jpg,0,129,140,8
Early_Renaissance/andrea-del-castagno_stories-of-christ-s-passion-1447-2.jpg,0,136,148,8
Impressionism/nikolay-bogdanov-belsky_summer-day.jpg,90,131,152,8
Impressionism/maurice-prendergast_low-tide-3.jpg,78,131,152,8
Impressionism/ilya-mashkov_dulber-sanatorium-krasnye-zori.jpg,118,130,152,8
Naive_Art_Primitivism/david-burliuk_woman-with-two-buckets.jpg,73,131,155,8
Realism/constantin-stahi_still-life-with-strawberries-1905.jpg,0,138,161,8
Impressionism/pierre-auguste-renoir_landscape-1919.jpg,17,133,152,8
Abstract_Expressionism/sam-francis_untitled-1987.jpg,0,139,140,8
Expressionism/ossip-zadkine_three-personages.jpg,0,134,149,8
Naive_Art_Primitivism/pablo-picasso_jug-with-handle-1954.jpg,15,138,155,8
Fauvism/andre-derain_the-river.jpg,0,133,150,8
Color_Field_Painting/olivier-debre_petite-langue-1985.jpg,0,129,145,8
Ukiyo_e/katsushika-hokusai_bridge-in-the-clouds.jpg,95,133,166,8
Ukiyo_e/utagawa-kuniyoshi_the-kins-at-imado.jpg,106,131,166,8
Post_Impressionism/henri-rousseau_centennial-of-independence-1892.jpg,0,131,160,8
Expressionism/martiros-saryan_portrait-of-critic-garegin-levonian-1912.jpg,13,135,149,8
Naive_Art_Primitivism/kateryna-bilokur_still-life-breakfast-1950.jpg,0,138,155,8
Abstract_Expressionism/william-scott_angle-1963.jpg,0,129,140,8
Art_Nouveau_Modern/nicholas-roerich_plafond-1913.jpg,14,139,143,8
Post_Impressionism/vincent-van-gogh_still-life-with-basket-of-apples-1887.jpg,22,138,160,8
Rococo/francois-boucher_they-thinking-about-the-grape-1747.jpg,0,139,162,8
Expressionism/martiros-saryan_fellah-village-1911-2.jpg,13,130,149,8
Art_Nouveau_Modern/nicholas-roerich_battle-of-kerzhenets-1911.jpg,14,139,143,8
Expressionism/lucian-freud_annabel-portrait-iii-1987.jpg,86,135,149,8
Post_Impressionism/david-burliuk_by-reading.jpg,73,131,160,8
Post_Impressionism/vincent-van-gogh_still-life-with-pears.jpg,22,138,160,8
Minimalism/denise-green_two-figures-1976.jpg,0,129,154,8
Expressionism/martiros-saryan_still-life-and-children-1928.jpg,13,131,149,8
Northern_Renaissance/albrecht-durer_wing-of-a-blue-roller-1512.jpg,0,139,157,8
Fauvism/aldemir-martins_marinha-com-sol-e-palmeiras-2003.jpg,0,139,150,8
Expressionism/martiros-saryan_rain-in-early-may-1940.jpg,13,133,149,8
Impressionism/claude-monet_water-lilies-1919-2.jpg,4,139,152,8
Symbolism/nicholas-roerich_tibet-1943-1.jpg,14,133,164,8
Impressionism/konstantin-korovin_a-bouquet-of-paper-roses-1912.jpg,0,139,152,8
Realism/henri-fantin-latour_roses-1887.jpg,0,139,161,8
Expressionism/margareta-sterian_flowers.jpg,0,139,149,8
Fauvism/pyotr-konchalovsky_bakhchisaray-1930.jpg,18,130,150,8
Expressionism/jean-david_figure(2).jpg,0,139,149,8
Expressionism/emil-nolde_sunrise-at-the-sea-1927.jpg,0,139,149,8
Abstract_Expressionism/joan-mitchell_untitled-1953.jpg,0,129,140,8
New_Realism/george-luks_girl-with-doll.jpg,0,135,156,8
Fauvism/charles-lapicque_l-orage-sur-br-h-t-1956.jpg,0,133,150,8
Post_Impressionism/vincent-van-gogh_harvest-in-provence-1888(1).jpg,22,133,160,8
Realism/martin-johnson-heade_magnolias-on-gold-velvet-cloth-1890.jpg,0,138,161,8
Expressionism/emil-nolde_women-and-pierrot-1917.jpg,0,134,149,8
Realism/fyodor-vasilyev_in-an-oak-grove.jpg,0,133,161,8
Impressionism/pierre-auguste-renoir_bouquet-of-chrysanthemums-1881.jpg,17,139,152,8
Post_Impressionism/theo-van-rysselberghe_pine-by-the-mediterranean-sea-1916.jpg,109,133,160,8
Fauvism/mary-fedden_still-life-with-pears-and-onions-1992.jpg,0,138,150,8
Post_Impressionism/maurice-prendergast_the-picnic.jpg,78,134,160,8
Ukiyo_e/utagawa-kuniyoshi_women-27.jpg,106,135,166,8
Impressionism/claude-monet_water-lilies-39.jpg,4,139,152,8
Fauvism/august-macke_picnic-on-the-beach.jpg,0,131,150,8
Expressionism/ion-tuculescu_violet-figure.jpg,0,139,149,8
Abstract_Expressionism/jack-tworkov_brake-iii-1960.jpg,0,129,140,8
Art_Nouveau_Modern/max-slevogt_dance-of-death.jpg,0,131,143,8
Realism/henri-fantin-latour_basket-of-flowers-1892.jpg,0,139,161,8
Fauvism/david-burliuk_dniester-river-rapids.jpg,73,133,150,8
Abstract_Expressionism/salvador-dali_abraham-pater-multarem-gentium-genesis-12-1f-1967.jpg,0,139,140,8
Symbolism/james-ensor_death-and-the-masks-1897.jpg,0,139,164,8
Fauvism/viorel-marginean_unknown-title-4.jpg,0,139,150,8
Expressionism/chaim-soutine_carcass-of-beef(1).jpg,0,138,149,8
Realism/vincent-van-gogh_basket-of-carnations-and-zinnias-1886(1).jpg,22,139,161,8
Symbolism/nicholas-roerich_kyrgyz-mazar-sanju-1925.jpg,14,133,164,8
Post_Impressionism/ilya-mashkov_fruits-1938.jpg,118,138,160,8
Pointillism/henri-edmond-cross_the-mediterranean-coast.jpg,0,133,158,8
Naive_Art_Primitivism/david-burliuk_blue-horse.jpg,73,131,155,8
Abstract_Expressionism/jack-tworkov_rwb-2-1961.jpg,0,129,140,8
Naive_Art_Primitivism/david-burliuk_peasant-woman-with-a-blue-cow.jpg,73,131,155,8
Realism/boris-kustodiev_portrait-of-dr-s-y-lyubimov-with-dog-1905.jpg,1,135,161,8
Realism/arthur-segal_still-life-with-cucumber-1937.jpg,0,138,161,8
Symbolism/kazimir-malevich_triumph-of-the-skies-1907.jpg,0,136,164,8
Post_Impressionism/albert-marquet_nude-on-a-blue-background-1913.jpg,0,134,160,8
Impressionism/william-merritt-chase_weary-aka-who-rang.jpg,101,131,152,8
Abstract_Expressionism/john-ferren_outdoors-1952.jpg,0,129,140,8
Post_Impressionism/maurice-prendergast_central-park-new-york-city-july-4th.jpg,78,131,160,8
Impressionism/claude-monet_yellow-irises-and-malva-1917.jpg,4,139,152,8
Art_Nouveau_Modern/michel-simonidy_tulipes-1923.jpg,0,138,143,8
Symbolism/nicholas-roerich_madonna-laboris-1935.jpg,14,136,164,8
Fauvism/john-duncan-fergusson_anne-estelle-rice-in-paris-closerie-des-lilas-1907.jpg,0,135,150,8
Impressionism/kazimir-malevich_laundress-1.jpg,0,131,152,8
Impressionism/mary-cassatt_profile-of-an-italian-woman.jpg,43,135,152,8
Expressionism/egon-schiele_portrait-of-a-woman-1912.jpg,32,135,149,8
Color_Field_Painting/dan-christensen_nexx-central-revisited-1996.jpg,0,129,145,8
Symbolism/nicholas-roerich_elijah-the-prophet-1931.jpg,14,136,164,8
Realism/pericles-pantazis_still-life-with-game.jpg,0,138,161,8
Realism/henri-fantin-latour_peaches-1869.jpg,119,138,161,8
Post_Impressionism/dumitru-ghiatza_mug-with-anemones.jpg,0,139,160,8
Expressionism/constantin-blendea_unknown-title-7.jpg,0,139,149,8
Impressionism/claude-monet_waterloo-bridge-1901.jpg,4,130,152,8
Fauvism/endre-bartos_ter-z-with-withering-sunflowers-1989.jpg,0,135,150,8
Post_Impressionism/alfred-sisley_goose-girl.jpg,42,131,160,8
Expressionism/martiros-saryan_desert-1911.jpg,13,133,149,8
Abstract_Expressionism/cy-twombly_the-rose-iii.jpg,0,139,140,8
Abstract_Expressionism/paul-jenkins_not_detected_235683.jpg,0,129,140,8
Naive_Art_Primitivism/kateryna-bilokur_garden-flowers-1952.jpg,0,139,155,8
Post_Impressionism/pierre-bonnard_the-blue-pot.jpg,0,139,160,8
Pop_Art/leroy-neiman_the-gaming-table-1990.jpg,0,131,159,8
Expressionism/vilmos-aba-novak_the-light-1926.jpg,0,139,149,8
Post_Impressionism/henri-de-toulouse-lautrec_madame-misian-nathanson-1897.jpg,71,135,160,8
Impressionism/camille-pissarro_still-life-with-a-coffee-pot-1900.jpg,2,138,152,8
Expressionism/martiros-saryan_in-the-grove-in-sambek-1909.jpg,13,139,149,8
Symbolism/konstantin-vasilyev_the-battle-with-the-dragon.jpg,0,139,164,8
Realism/pyotr-konchalovsky_still-life-it-s-time-for-tea-1946.jpg,18,138,161,8
Post_Impressionism/pyotr-konchalovsky_gurzuf-the-trees-on-the-background-of-the-sea-1929.jpg,18,133,160,8
Expressionism/wassily-kandinsky_improvisation-6-african-1909.jpg,0,129,149,8
Abstract_Expressionism/elaine-de-kooning_thomas-b-hess-1956.jpg,0,139,140,8
Realism/george-catlin_kee-o-kuk-the-running-fox-1839.jpg,0,135,161,8
Abstract_Expressionism/joan-snyder_symphony-1970.jpg,0,129,140,8
Impressionism/edgar-degas_the-festival-of-the-owner-1877.jpg,5,134,152,8
Symbolism/maurice-denis_the-dancers-also-known-as-eternal-summer-wiesbaden.jpg,0,139,164,8
Realism/vincent-van-gogh_vase-with-asters-salvia-and-other-flowers-1886.jpg,22,139,161,8
Realism/henri-fantin-latour_flowers-1.jpg,0,139,161,8
Expressionism/corneliu-michailescu_composition-1930.jpg,0,139,149,8
Realism/odilon-redon_flowers-in-a-green-pitcher.jpg,0,139,161,8
Realism/odilon-redon_geraniums-1910.jpg,0,139,161,8
Expressionism/august-macke_house-in-a-landscape.jpg,0,133,149,8
Realism/henri-fantin-latour_larkspur-1887.jpg,0,139,161,8
Symbolism/nicholas-roerich_timur-khada-1936.jpg,14,133,164,8
Pop_Art/tano-festa_omaggio-a-francis-bacon-1981.jpg,0,139,159,8
Post_Impressionism/paul-gauguin_fruits-1888.jpg,30,138,160,8
Impressionism/claude-monet_portrait-of-eugenie-graff-madame-paul-1882.jpg,4,135,152,8
Post_Impressionism/asgrimur-jonsson_night-in-reykjav-k-1916.jpg,0,130,160,8
Expressionism/miriam-schapiro_she-flies-through-the-air-with-the-greatest-of-ease.jpg,0,131,149,8
Expressionism/martiros-saryan_fairy-tale-garden-of-eden-1904.jpg,13,136,149,8
Post_Impressionism/henri-matisse_dishes-and-fruit-on-a-red-and-black-carpet-1901.jpg,37,138,160,8
Expressionism/nicolae-tonitza_scherzzo.jpg,0,135,149,8
Abstract_Expressionism/joan-mitchell_untitled-1964.jpg,0,129,140,8
Expressionism/egon-schiele_standing-figure-with-halo-1913.jpg,32,135,149,8
Abstract_Expressionism/guido-molinari_untitled-1953-2.jpg,0,129,140,8
Impressionism/valentin-serov_children-sasha-and-yura-serov-1899.jpg,57,135,152,8
Abstract_Expressionism/hans-hofmann_rhapsody-1958.jpg,0,129,140,8
Symbolism/salvador-dali_assuerus-falls-in-love-with-esther-assueres-adamavit-esther-1967(2).jpg,21,136,164,8
Post_Impressionism/vincent-van-gogh_blossoming-chestnut-branches-1890(1).jpg,22,133,160,8
Expressionism/george-bouzianis_still-life-with-pomegranate-1931.jpg,0,138,149,8
Expressionism/marcelle-cahn_nu-sur-fond-bleu-1924.jpg,0,134,149,8
Post_Impressionism/paul-gauguin_the-vase-of-nasturtiums-1886.jpg,30,138,160,8
Abstract_Expressionism/sam-gilliam_red-linger-1972.jpg,0,129,140,8
Abstract_Expressionism/neil-welliver_floating-figures.jpg,0,135,140,8
Art_Nouveau_Modern/henri-de-toulouse-lautrec_jane-avril-seen-from-the-back-1893.jpg,71,137,143,8
Post_Impressionism/pablo-picasso_still-life-the-dessert-1901.jpg,15,138,160,8
Fauvism/ilya-mashkov_still-life-with-peacocks-1909.jpg,118,138,150,8
Post_Impressionism/vincent-van-gogh_still-life-bottle-lemons-and-oranges-1888.jpg,22,138,160,8
Minimalism/richard-tuttle_20-pearls-d-2007.jpg,0,129,154,8
Impressionism/pierre-auguste-renoir_garland-of-fruit-and-flowers-1915.jpg,17,138,152,8
Art_Nouveau_Modern/edmund-dulac_venus-in-her-chariot-from-edmund-dulac-s-illustrations-to-the-tempest.jpg,0,132,143,8
Contemporary_Realism/gilles-aillaud_hippotame-et-arbre-l-envers-1971.jpg,0,139,146,8
Abstract_Expressionism/jean-paul-riopelle_the-wheel-ii-1956.jpg,0,129,140,8
Art_Nouveau_Modern/pablo-picasso_couple-walking-1901.jpg,15,131,143,8
Naive_Art_Primitivism/kateryna-bilokur_field-of-the-collective-farm-1949.jpg,0,139,155,8
Expressionism/franz-marc_the-little-blue-horses-1911.jpg,0,139,149,8
Art_Nouveau_Modern/henri-de-toulouse-lautrec_the-cartwheel-1893.jpg,71,131,143,8
Post_Impressionism/andre-derain_portrait-of-a-woman-1913.jpg,0,135,160,8
Contemporary_Realism/jamie-wyeth_mischief-night-1986.jpg,0,138,146,8
Naive_Art_Primitivism/louis-vivin_still-life.jpg,0,138,155,8
Impressionism/mary-cassatt_lydia-seated-in-the-garden-with-a-dog-in-her-lap.jpg,43,135,152,8
Symbolism/salvador-dali_ecclesiastes-preacher-of-surprising-joy-1-4.jpg,21,136,164,8
Post_Impressionism/david-burliuk_villa-of-w-r-wagner-1962.jpg,73,133,160,8
Post_Impressionism/david-burliuk_message-from-capri.jpg,0,139,160,8
Abstract_Expressionism/esteban-vicente_number-2-1967.jpg,0,129,140,8
Realism/henri-fantin-latour_larkspur-1888.jpg,0,139,161,8
Abstract_Expressionism/salvador-dali_ecce-quasi-filius-hominis-in-nubibus-us-caeli-ezekiel-1-4-1967.jpg,0,139,140,8
Impressionism/claude-monet_cliff-at-pourville-in-the-morning.jpg,4,133,152,8
Symbolism/odilon-redon_the-child.jpg,0,139,164,8
Post_Impressionism/marsden-hartley_red-tree-1910.jpg,0,133,160,8
Pop_Art/andy-warhol_marilyn-blue.jpg,52,135,159,8
Abstract_Expressionism/friedel-dzubas_further-land.jpg,0,129,140,8
Impressionism/camille-pissarro_peasant-woman-in-a-cabbage-patch.jpg,2,131,152,8
Expressionism/emil-nolde_mask-still-life-iii-1911.jpg,0,138,149,8
Post_Impressionism/paul-gauguin_the-willows-1889.jpg,30,131,160,8
Cubism/vicente-manansala_the-bird-seller-1976.jpg,0,135,147,8
Impressionism/edgar-degas_dancers-in-green-and-yellow.jpg,5,131,152,8
New_Realism/george-luks_spring-morning-houston-and-division-streets-new-york-1922.jpg,0,131,156,8
Expressionism/constantin-brancusi_table-of-silence-1907.jpg,0,139,149,8
Cubism/andre-masson_no-name-1(7).jpg,0,139,147,8
Abstract_Expressionism/sam-francis_composition.jpg,0,139,140,8
Post_Impressionism/theo-van-rysselberghe_cherries.jpg,109,133,160,8
